144,4
0,3,0,0,0.0102667
0,3,0.0292402,0.0584803,0.0877205
0,3,0.025742,0.0514839,0.0772259
0,3,0,0,0.00559743
0,3,0,0.0185269,0.224531
0,3,0,0.2374,0.473114
0,3,0.000711911,0.0717066,0.188238
0,3,0,0,0.00694369
0,3,0,0.00589309,0.150787
0,3,0.0300631,0.0601263,0.0901894
0,3,0.028219,0.056438,0.084657
0,3,0,0.0121571,0.080732
0,3,0.219115,0.410554,0.610744
0,3,0.0993518,0.358617,0.63704
0,3,0.0666963,0.217653,0.360625
0,3,0.0148084,0.077829,0.222577
0,3,0,0.01644,0.15585
0,3,0,0.121,0.25474
0,3,0,0.0098149,0.0373737
0,3,0,0,0.0109699
0,3,0,0,0.0443541
0,3,0,0.0496901,0.114859
0,3,0.00718871,0.18172,0.385562
0,3,0,0.0150056,0.112101
0,3,0.120706,0.335757,0.491105
0,3,0.0139953,0.16836,0.364326
0,3,0.00961303,0.0493417,0.130646
0,3,0.0170702,0.0731499,0.191199
0,3,0.0376277,0.193804,0.423473
0,3,0.0316481,0.133458,0.230775
0,3,0.0691142,0.30664,0.544325
0,3,0.0761826,0.223683,0.375861
0,3,0,0,0.0573584
0,3,0,0.138235,0.279963
0,3,0.00808788,0.217312,0.425936
0,3,0,0,0.0586894
0,3,0,0.000411538,0.0303518
0,3,0.0173149,0.0346297,0.0519446
0,3,0,0.000192567,0.0546252
0,3,0,0.00198443,0.101907
0,3,0.0537269,0.194393,0.491965
0,3,0.0951641,0.268652,0.428605
0,3,0.0960381,0.373571,0.620947
0,3,0.0399568,0.134224,0.295899
0,3,0.015796,0.0982189,0.288619
0,3,0,0,0.00104247
0,3,0,0.000510773,0.0724491
0,3,0.00683179,0.136421,0.32821
0,3,0,0.000978592,0.120697
0,3,0.0265728,0.0531456,0.0797184
0,3,0.0303939,0.0607877,0.0911816
0,3,0,0.00451781,0.0534154
0,3,0.135599,0.299489,0.471362
0,3,0.100477,0.334113,0.511861
0,3,0.0468727,0.154049,0.279782
0,3,0.00212638,0.0369333,0.154707
0,3,0,0.00396039,0.0966499
0,3,0.0287161,0.0574323,0.0861484
0,3,0,0,0.000602692
0,3,0,0.0303526,0.125924
0,3,0.0622375,0.258647,0.504966
0,3,0.0276265,0.147992,0.323606
0,3,0.0552255,0.212069,0.424437
0,3,0.052248,0.165491,0.352807
0,3,0.0712333,0.221915,0.383872
0,3,0.0350439,0.156052,0.277121
0,3,0.00364341,0.0286373,0.0926706
0,3,0.00286591,0.0459553,0.127807
0,3,0.00581713,0.0995532,0.264037
0,3,0.0303687,0.0886531,0.172017
0,3,0.0831764,0.271506,0.437245
0,3,0.0464124,0.132332,0.274164
0,3,0.0461676,0.168198,0.355476
0,3,0,0.0430071,0.160407
0,3,0.00982405,0.0897883,0.195818
0,3,0.0406056,0.131302,0.303464
0,3,0.136695,0.254838,0.446689
0,3,0.00114606,0.130648,0.256664
0,3,0.0119745,0.11948,0.248542
0,3,0.0310091,0.127572,0.301943
0,3,0.0121389,0.10713,0.29957
0,3,0.0845463,0.215911,0.333522
0,3,0.0916608,0.307236,0.501938
0,3,0.0207001,0.0820068,0.201017
0,3,0.00513639,0.0560065,0.188587
0,3,0,0,0.000540526
0,3,0,0.000913932,0.064823
0,3,0.00397,0.0897692,0.247332
0,3,0.100434,0.219433,0.455317
0,3,0.0446246,0.205225,0.339671
0,3,0.0378788,0.225248,0.357595
0,3,0.0205394,0.0933652,0.24731
0,3,0.023106,0.144722,0.349389
0,3,0,0,0.0116362
0,3,0,0,0.0301242
0,3,0.000146433,0.0805975,0.266641
0,3,0,0.00329296,0.126137
0,3,0.0246685,0.0493369,0.0740054
0,3,0,0,7.53425e-05
0,3,0,0.022796,0.123728
0,3,0.128526,0.316701,0.522334
0,3,0.0395373,0.203112,0.373009
0,3,0.0387001,0.179615,0.359578
0,3,0.0400778,0.1621,0.324672
0,3,0,0,0.0508529
0,3,0.0353466,0.0706931,0.10604
0,3,0,0,0.000714739
0,3,0,0.0132292,0.123698
0,3,0,0.0478849,0.240482
0,3,0.0034484,0.102111,0.204163
0,3,0.0537054,0.32604,0.568254
0,3,0.0409374,0.140881,0.286216
0,3,0.0747593,0.249567,0.393399
0,3,0,0.0779818,0.196863
0,3,0.0054392,0.0690654,0.16048
0,3,0.0394113,0.125609,0.29111
0,3,0.135643,0.263263,0.473809
0,3,0.00565587,0.1072,0.235666
0,3,0.0156181,0.156734,0.318277
0,3,0.055819,0.180665,0.338855
0,3,0.000182159,0.0419492,0.161961
0,3,0,0.00160178,0.0687976
0,3,0.00809381,0.183984,0.338146
0,3,0.0276728,0.1173,0.255883
0,3,0.0849549,0.212176,0.360264
0,3,0.0367237,0.211511,0.361199
0,3,0.0221861,0.0918941,0.157161
0,3,0,0.014847,0.130457
0,3,0.113883,0.243801,0.457744
0,3,0.0473488,0.197283,0.338454
0,3,0.0333986,0.241897,0.418918
0,3,0.0300916,0.139882,0.275635
0,3,0.0231852,0.137212,0.311455
0,3,0,0,0.00129236
0,3,0,0,0.0401639
0,3,0.00172597,0.113775,0.29371
0,3,0.00833181,0.142749,0.302124
0,3,0.0549264,0.262856,0.412127
0,3,0.0565493,0.223193,0.341008
0,3,0,0.0259408,0.145717
0,3,0,0.107282,0.311989
0,3,0,0,0.0555497
0,3,0,0,0.0013896
0,3,0,0.000698991,0.0658756
